name,category_paper,score_paper,name_v_paper,category_my,score_my,name_v_my
NC_048751,Phage,0.80827385187149,NC_048751.1,Phage,0.878983736038208,NC_048751.1
NC_048752,Phage,0.865932285785675,NC_048752.1,Phage,0.884777963161469,NC_048752.1
NC_048753,Phage,0.979361355304718,NC_048753.1,Phage,0.94736236333847,NC_048753.1
NC_048754,Phage,0.845226824283599,NC_048754.1,Phage,0.894025921821594,NC_048754.1
NC_048755,Phage,0.98323106765747,NC_048755.1,Phage,0.993151843547821,NC_048755.1
NC_048756,Phage,0.902151405811309,NC_048756.1,Phage,0.875465035438538,NC_048756.1
NC_048757,Phage,0.895282626152038,NC_048757.1,Phage,0.788506805896759,NC_048757.1
NC_048758,Phage,0.799714744091033,NC_048758.1,Phage,0.828807234764099,NC_048758.1
NC_048760,Phage,0.975986123085022,NC_048760.1,Phage,0.982189416885376,NC_048760.1
NC_048761,Phage,0.991179168224334,NC_048761.1,Phage,0.973859667778015,NC_048761.1
NC_048762,Phage,0.629941701889038,NC_048762.1,Phage,0.734164416790009,NC_048762.1
NC_048763,Phage,0.980307221412658,NC_048763.1,Phage,0.967454373836517,NC_048763.1
NC_048764,Phage,0.949989378452301,NC_048764.1,Phage,0.981517612934112,NC_048764.1
NC_048765,Phage,0.938120663166046,NC_048765.1,Phage,0.909227013587952,NC_048765.1
NC_048766,Phage,0.956855177879333,NC_048766.1,Phage,0.890962898731232,NC_048766.1
NC_048767,Phage,0.960725307464599,NC_048767.1,Phage,0.943765938282013,NC_048767.1
NC_048768,Phage,0.943317294120788,NC_048768.1,Phage,0.939341902732849,NC_048768.1
NC_048769,Phage,0.958573639392852,NC_048769.1,Phage,0.988498508930206,NC_048769.1
NC_048770,Phage,0.973164081573486,NC_048770.1,Phage,0.970665216445923,NC_048770.1
NC_048771,Phage,0.911397695541381,NC_048771.1,Phage,0.898063898086548,NC_048771.1
NC_048772,Phage,0.957595884799957,NC_048772.1,Phage,0.973120629787445,NC_048772.1
NC_048773,Phage,0.943073987960815,NC_048773.1,Phage,0.897144556045532,NC_048773.1
NC_048774,Phage,0.938595533370971,NC_048774.1,Phage,0.984233736991882,NC_048774.1
NC_048775,Phage,0.964458227157592,NC_048775.1,Phage,0.990673840045929,NC_048775.1
NC_048776,Phage,0.948874413967132,NC_048776.1,Phage,0.9469975233078,NC_048776.1
NC_048777,Phage,0.992096602916717,NC_048777.1,Phage,0.998175144195557,NC_048777.1
NC_048778,Phage,0.986773908138275,NC_048778.1,Phage,0.938070356845856,NC_048778.1
NC_048779,Phage,0.929915189743042,NC_048779.1,Phage,0.880375325679779,NC_048779.1
NC_048780,Phage,0.841482639312744,NC_048780.1,Phage,0.882971405982971,NC_048780.1
NC_048781,Phage,0.959677159786224,NC_048781.1,Phage,0.946298599243164,NC_048781.1
NC_048782,Phage,0.547098577022552,NC_048782.1,Phage,0.615353345870972,NC_048782.1
NC_048783,Phage,0.968361914157867,NC_048783.1,Phage,0.978625297546387,NC_048783.1
NC_048784,Phage,0.770162522792816,NC_048784.1,Phage,0.873947978019714,NC_048784.1
NC_048785,Phage,0.97914320230484,NC_048785.1,Phage,0.971299290657043,NC_048785.1
NC_048786,Phage,0.972699880599975,NC_048786.1,Phage,0.986468970775604,NC_048786.1
NC_048787,Phage,0.872946381568908,NC_048787.1,Phage,0.878182053565979,NC_048787.1
NC_048788,Phage,0.897810459136962,NC_048788.1,Phage,0.942552745342255,NC_048788.1
NC_048789,Phage,0.816116571426391,NC_048789.1,Phage,0.87126886844635,NC_048789.1
NC_048790,Phage,0.830794155597686,NC_048790.1,Phage,0.836822271347046,NC_048790.1
NC_048791,Phage,0.845596134662628,NC_048791.1,Phage,0.869099736213684,NC_048791.1
NC_048792,Phage,0.969602465629577,NC_048792.1,Phage,0.960420250892639,NC_048792.1
NC_048793,Phage,0.988553345203399,NC_048793.1,Phage,0.973412454128265,NC_048793.1
NC_048794,Phage,0.935968995094299,NC_048794.1,Phage,0.938328981399536,NC_048794.1
NC_048795,Phage,0.938547015190124,NC_048795.1,Phage,0.943173468112946,NC_048795.1
NC_048797,Phage,0.968092918395996,NC_048797.1,Phage,0.951017022132874,NC_048797.1
NC_048798,Phage,0.969112038612365,NC_048798.1,Phage,0.979417502880096,NC_048798.1
NC_048799,Phage,0.968428373336792,NC_048799.1,Phage,0.985378444194794,NC_048799.1
NC_048800,Phage,0.903384387493133,NC_048800.1,Phage,0.933340191841126,NC_048800.1
NC_048801,Phage,0.941684663295745,NC_048801.1,Phage,0.941965639591217,NC_048801.1
NC_048802,Phage,0.982080996036529,NC_048802.1,Phage,0.987005472183228,NC_048802.1
NC_048803,Phage,0.933884859085083,NC_048803.1,Phage,0.927129566669464,NC_048803.1
NC_048804,Phage,0.974745154380798,NC_048804.1,Phage,0.984443962574005,NC_048804.1
NC_048805,Phage,0.662813425064086,NC_048805.1,Phage,0.610832691192627,NC_048805.1
NC_048806,Phage,0.895523846149444,NC_048806.1,Phage,0.944319605827332,NC_048806.1
NC_048807,Phage,0.938369691371917,NC_048807.1,Phage,0.940356016159058,NC_048807.1
NC_048809,Phage,0.96653664112091,NC_048809.1,Phage,0.991130411624908,NC_048809.1
NC_048810,Phage,0.985699832439422,NC_048810.1,Phage,0.987455308437347,NC_048810.1
NC_048811,Phage,0.963657677173614,NC_048811.1,Phage,0.950011074542999,NC_048811.1
NC_048812,Phage,0.985926568508148,NC_048812.1,Phage,0.999813735485077,NC_048812.1
NC_048813,Phage,0.994668066501617,NC_048813.1,Phage,0.998872756958008,NC_048813.1
NC_048814,Phage,0.994953691959381,NC_048814.1,Phage,0.976899862289429,NC_048814.1
NC_048815,Phage,0.998523831367492,NC_048815.1,Phage,0.995199501514435,NC_048815.1
NC_048816,Phage,0.974499702453613,NC_048816.1,Phage,0.943095147609711,NC_048816.1
NC_048817,Phage,0.988134026527404,NC_048817.1,Phage,0.985908389091492,NC_048817.1
NC_048818,Phage,0.94653034210205,NC_048818.1,Phage,0.937094748020172,NC_048818.1
NC_048819,Phage,0.957324147224426,NC_048819.1,Phage,0.95686537027359,NC_048819.1
NC_048820,Phage,0.948824286460876,NC_048820.1,Phage,0.950043022632599,NC_048820.1
NC_048821,Phage,0.956611812114715,NC_048821.1,Phage,0.91363912820816,NC_048821.1
NC_048822,Phage,0.995576918125152,NC_048822.1,Phage,0.984284996986389,NC_048822.1
NC_048823,Phage,0.957381963729858,NC_048823.1,Phage,0.94277149438858,NC_048823.1
NC_048824,Phage,0.881086766719818,NC_048824.1,Phage,0.845661222934723,NC_048824.1
NC_048825,Phage,0.973227977752685,NC_048825.1,Phage,0.963995039463043,NC_048825.1
NC_048826,Phage,0.998441457748413,NC_048826.1,Phage,0.979804277420044,NC_048826.1
NC_048827,Phage,0.828767299652099,NC_048827.1,Phage,0.81348717212677,NC_048827.1
NC_048828,Phage,0.956437289714813,NC_048828.1,Phage,0.955379843711853,NC_048828.1
NC_048829,Phage,0.88987797498703,NC_048829.1,Phage,0.969243824481964,NC_048829.1
NC_048830,Phage,0.931858599185943,NC_048830.1,Phage,0.879928350448608,NC_048830.1
NC_048831,Phage,0.885549783706665,NC_048831.1,Phage,0.951621890068054,NC_048831.1
NC_048832,Phage,0.924061357975006,NC_048832.1,Phage,0.767141580581665,NC_048832.1
NC_048833,Phage,0.917627573013305,NC_048833.1,Phage,0.93350487947464,NC_048833.1
NC_048834,Phage,0.60716688632965,NC_048834.1,Phage,0.740145206451416,NC_048834.1
NC_048835,Phage,0.95531940460205,NC_048835.1,Phage,0.969636499881744,NC_048835.1
NC_048836,Phage,0.936794698238372,NC_048836.1,Phage,0.978613913059235,NC_048836.1
NC_048837,Phage,0.91079694032669,NC_048837.1,Phage,0.95115065574646,NC_048837.1
NC_048838,Phage,0.933574020862579,NC_048838.1,Phage,0.967743098735809,NC_048838.1
NC_048839,Phage,0.897242367267608,NC_048839.1,Phage,0.952705264091492,NC_048839.1
NC_048840,Phage,0.913567781448364,NC_048840.1,Phage,0.932308852672577,NC_048840.1
NC_048841,Phage,0.90480637550354,NC_048841.1,Phage,0.874837875366211,NC_048841.1
NC_048842,Phage,0.901070237159729,NC_048842.1,Phage,0.960696995258331,NC_048842.1
NC_048843,Phage,0.98325365781784,NC_048843.1,Phage,0.995571613311768,NC_048843.1
NC_048844,Phage,0.932275414466857,NC_048844.1,Phage,0.974640190601349,NC_048844.1
NC_048845,Phage,0.92713063955307,NC_048845.1,Phage,0.915369033813477,NC_048845.1
NC_048847,Phage,0.980102121829986,NC_048847.1,Phage,0.955961406230926,NC_048847.1
NC_048848,Phage,0.99797648191452,NC_048848.1,Phage,0.999937236309052,NC_048848.1
NC_048849,Phage,0.950512528419494,NC_048849.1,Phage,0.965490818023682,NC_048849.1
NC_048850,Phage,0.87924188375473,NC_048850.1,Phage,0.886272013187408,NC_048850.1
NC_048851,Phage,0.97217720746994,NC_048851.1,Phage,0.966936588287354,NC_048851.1
NC_048852,Phage,0.93916255235672,NC_048852.1,Phage,0.957394123077393,NC_048852.1
NC_048854,Phage,0.981824517250061,NC_048854.1,Phage,0.952732384204864,NC_048854.1
NC_048858,Phage,0.665881633758544,NC_048858.1,Phage,0.532184481620789,NC_048858.1
NC_048859,Phage,0.687793731689453,NC_048859.1,Bacteria,0.449832111597061,NC_048859.1
NC_048860,Phage,0.836033403873443,NC_048860.1,Phage,0.86316329240799,NC_048860.1
NC_048861,Phage,0.924733579158783,NC_048861.1,Phage,0.958598434925079,NC_048861.1
NC_048862,Phage,0.962816774845123,NC_048862.1,Phage,0.874476671218872,NC_048862.1
NC_048863,Phage,0.915903151035308,NC_048863.1,Phage,0.900370121002197,NC_048863.1
NC_048864,Phage,0.929780185222625,NC_048864.1,Phage,0.876871764659882,NC_048864.1
NC_048865,Phage,0.934402883052825,NC_048865.1,Phage,0.923945903778076,NC_048865.1
NC_048866,Phage,0.956727445125579,NC_048866.1,Phage,0.922704756259918,NC_048866.1
NC_048867,Phage,0.964656174182891,NC_048867.1,Phage,0.974642872810364,NC_048867.1
NC_048868,Phage,0.961997747421264,NC_048868.1,Phage,0.963068187236786,NC_048868.1
NC_048869,Phage,0.976796805858612,NC_048869.1,Phage,0.940498948097229,NC_048869.1
NC_048870,Phage,0.957475900650024,NC_048870.1,Phage,0.941934764385223,NC_048870.1
NC_048871,Phage,0.968400657176971,NC_048871.1,Phage,0.959797501564026,NC_048871.1
NC_048872,Phage,0.954028189182281,NC_048872.1,Phage,0.954661071300507,NC_048872.1
NC_048873,Phage,0.9118412733078,NC_048873.1,Phage,0.908593058586121,NC_048873.1
NC_048874,Phage,0.875641703605651,NC_048874.1,Phage,0.791622936725616,NC_048874.1
NC_048875,Phage,0.91666966676712,NC_048875.1,Phage,0.946389615535736,NC_048875.1
NC_048876,Phage,0.967922091484069,NC_048876.1,Phage,0.981570303440094,NC_048876.1
NC_048877,Phage,0.975889861583709,NC_048877.1,Phage,0.996597826480866,NC_048877.1
NC_048878,Phage,0.919528663158416,NC_048878.1,Phage,0.853250086307526,NC_048878.1
NZ_AP022313,Bacteria,0.0957688391208648,NZ_AP022313.1,Bacteria,0.114175073802471,NZ_AP022313.1
NZ_CP009922,Bacteria,0.0290269572287797,NZ_CP009922.3,Bacteria,0.0163124911487102,NZ_CP009922.3
NZ_CP010735,Bacteria,0.0787333846092224,NZ_CP010735.1,Bacteria,0.0584124960005283,NZ_CP010735.1
NZ_CP012211,Bacteria,0.0292359851300716,NZ_CP012211.1,Bacteria,0.0429312326014041,NZ_CP012211.1
NZ_CP012373,Bacteria,0.075761392712593,NZ_CP012373.2,Bacteria,0.043272715061903,NZ_CP012373.2
NZ_CP012670,Bacteria,0.0635746791958808,NZ_CP012670.1,Bacteria,0.0363766588270664,NZ_CP012670.1
NZ_CP014021,Bacteria,0.0765402093529701,NZ_CP014021.1,Bacteria,0.0998850315809249,NZ_CP014021.1
NZ_CP014032,Bacteria,0.0414464846253395,NZ_CP014032.1,Bacteria,0.0230571962893009,NZ_CP014032.1
NZ_CP015029,Bacteria,0.125631362199783,NZ_CP015029.1,Bacteria,0.0689980313181877,NZ_CP015029.1
NZ_CP015285,Bacteria,0.0346457511186599,NZ_CP015285.1,Bacteria,0.0241908133029937,NZ_CP015285.1
NZ_CP015567,Bacteria,0.050026673823595,NZ_CP015567.1,Bacteria,0.033500000834465,NZ_CP015567.1
NZ_CP015573,Bacteria,0.0238333046436309,NZ_CP015573.1,Bacteria,0.0153407668694853,NZ_CP015573.1
NZ_CP015853,Bacteria,0.0556758269667625,NZ_CP015853.1,Bacteria,0.0416400246322155,NZ_CP015853.1
NZ_CP015903,Bacteria,0.200551807880401,NZ_CP015903.1,Bacteria,0.154437631368637,NZ_CP015903.1
NZ_CP016339,Bacteria,0.0064896652474999,NZ_CP016339.1,Bacteria,0.0038276880513876,NZ_CP016339.1
NZ_CP016344,Bacteria,0.0453692339360713,NZ_CP016344.1,Bacteria,0.0161555707454681,NZ_CP016344.1
NZ_CP016989,Bacteria,0.0328637138009071,NZ_CP016989.1,Bacteria,0.0182136930525302,NZ_CP016989.1
NZ_CP017169,Bacteria,0.224230602383613,NZ_CP017169.1,Bacteria,0.123549208045006,NZ_CP017169.1
NZ_CP017173,Bacteria,0.223866060376167,NZ_CP017173.1,Bacteria,0.122521750628948,NZ_CP017173.1
NZ_CP017489,Bacteria,0.153181746602058,NZ_CP017489.1,Bacteria,0.0901347994804382,NZ_CP017489.1
NZ_CP017491,Bacteria,0.154268518090248,NZ_CP017491.1,Bacteria,0.0958696454763412,NZ_CP017491.1
NZ_CP017492,Bacteria,0.154434353113174,NZ_CP017492.1,Bacteria,0.0909653156995773,NZ_CP017492.1
NZ_CP018037,Bacteria,0.0071743126027286,NZ_CP018037.1,Bacteria,0.0025235533248633,NZ_CP018037.1
NZ_CP018622,Bacteria,0.0575559176504612,NZ_CP018622.1,Bacteria,0.04738100618124,NZ_CP018622.1
NZ_CP018867,Bacteria,0.125086188316345,NZ_CP018867.1,Bacteria,0.0943292379379272,NZ_CP018867.1
NZ_CP018937,Bacteria,0.0359730198979377,NZ_CP018937.1,Bacteria,0.0300133619457483,NZ_CP018937.1
NZ_CP019071,Bacteria,0.0175405237823724,NZ_CP019071.1,Bacteria,0.0112876128405332,NZ_CP019071.1
NZ_CP019086,Bacteria,0.0105870040133595,NZ_CP019086.1,Bacteria,0.0058037755079567,NZ_CP019086.1
NZ_CP019090,Bacteria,0.0104946075007319,NZ_CP019090.1,Bacteria,0.009262534789741,NZ_CP019090.1
NZ_CP019114,Bacteria,0.0341427735984325,NZ_CP019114.1,Bacteria,0.0229240506887435,NZ_CP019114.1
NZ_CP019320,Bacteria,0.0959842130541801,NZ_CP019320.1,Bacteria,0.0515914373099803,NZ_CP019320.1
NZ_CP019515,Bacteria,0.0121717182919383,NZ_CP019515.1,Bacteria,0.0070080831646919,NZ_CP019515.1
NZ_CP019593,Bacteria,0.0819645971059799,NZ_CP019593.2,Bacteria,0.0767837390303611,NZ_CP019593.2
NZ_CP019651,Bacteria,0.10019563883543,NZ_CP019651.1,Bacteria,0.0927297621965408,NZ_CP019651.1
NZ_CP019860,Phage,0.689177274703979,NZ_CP019860.1,Phage,0.754438042640686,NZ_CP019860.1
NZ_CP020018,Bacteria,0.103805340826511,NZ_CP020018.1,Bacteria,0.0816508755087852,NZ_CP020018.1
NZ_CP020396,Bacteria,0.0370524562895298,NZ_CP020396.1,Bacteria,0.0208272226154804,NZ_CP020396.1
NZ_CP020408,Bacteria,0.0517984367907047,NZ_CP020408.2,Bacteria,0.0304751750081777,NZ_CP020408.2
NZ_CP020432,Bacteria,0.242066383361816,NZ_CP020432.1,Bacteria,0.213196888566017,NZ_CP020432.1
NZ_CP020442,Bacteria,0.168880715966224,NZ_CP020442.2,Bacteria,0.124815002083778,NZ_CP020442.2
NZ_CP020448,Bacteria,0.0226598605513572,NZ_CP020448.2,Bacteria,0.0180273819714784,NZ_CP020448.2
NZ_CP020452,Bacteria,0.0323719605803489,NZ_CP020452.2,Bacteria,0.0252455323934555,NZ_CP020452.2
NZ_CP020498,Bacteria,0.0605256371200084,NZ_CP020498.1,Bacteria,0.0263545978814363,NZ_CP020498.1
NZ_CP020514,Bacteria,0.0266628842800855,NZ_CP020514.1,Bacteria,0.0192882381379604,NZ_CP020514.1
NZ_CP020528,Bacteria,0.0531533882021904,NZ_CP020528.1,Bacteria,0.0505488254129886,NZ_CP020528.1
NZ_CP020534,Bacteria,0.0923405811190605,NZ_CP020534.1,Bacteria,0.0527370981872081,NZ_CP020534.1
NZ_CP020645,Bacteria,0.0060382965020835,NZ_CP020645.1,Bacteria,0.0023746357765048,NZ_CP020645.1
NZ_CP020819,Bacteria,0.0080331256613135,NZ_CP020819.1,Bacteria,0.0046307714655995,NZ_CP020819.1
NZ_CP020959,Bacteria,0.0769578963518142,NZ_CP020959.1,Bacteria,0.0671583041548729,NZ_CP020959.1
NZ_CP021067,Bacteria,0.0388911478221416,NZ_CP021067.1,Bacteria,0.0224275104701519,NZ_CP021067.1
NZ_CP021129,Bacteria,0.0998000055551529,NZ_CP021129.1,Bacteria,0.107219606637955,NZ_CP021129.1
NZ_CP021164,Bacteria,0.0336334519088268,NZ_CP021164.1,Bacteria,0.0276889186352491,NZ_CP021164.1
NZ_CP021265,Bacteria,0.138994634151458,NZ_CP021265.1,Bacteria,0.0804827660322189,NZ_CP021265.1
NZ_CP021286,Bacteria,0.144784450531005,NZ_CP021286.1,Bacteria,0.0798629745841026,NZ_CP021286.1
NZ_CP021325,Bacteria,0.0539135783910751,NZ_CP021325.1,Bacteria,0.0385611914098262,NZ_CP021325.1
NZ_CP021436,Bacteria,0.044899545609951,NZ_CP021436.1,Bacteria,0.0362475365400314,NZ_CP021436.1
NZ_CP021516,Bacteria,0.0421316586434841,NZ_CP021516.1,Bacteria,0.039508294314146,NZ_CP021516.1
NZ_CP021886,Bacteria,0.242102518677711,NZ_CP021886.1,Bacteria,0.271884679794312,NZ_CP021886.1
NZ_CP021932,Bacteria,0.0920532792806625,NZ_CP021932.1,Bacteria,0.0544493123888969,NZ_CP021932.1
NZ_CP021963,Bacteria,0.0210205446928739,NZ_CP021963.1,Bacteria,0.0221765842288732,NZ_CP021963.1
NZ_CP022054,Bacteria,0.228581398725509,NZ_CP022054.2,Bacteria,0.196928799152374,NZ_CP022054.2
NZ_CP022059,Bacteria,0.0516170784831047,NZ_CP022059.1,Bacteria,0.0349075272679328,NZ_CP022059.1
NZ_CP022070,Bacteria,0.0255119130015373,NZ_CP022070.1,Bacteria,0.021680187433958,NZ_CP022070.1
NZ_CP022095,Bacteria,0.0723715126514434,NZ_CP022095.2,Bacteria,0.0488190948963165,NZ_CP022095.2
NZ_CP022188,Bacteria,0.0333117954432964,NZ_CP022188.1,Bacteria,0.0213212352246046,NZ_CP022188.1
NZ_CP022213,Bacteria,0.0437078066170215,NZ_CP022213.1,Bacteria,0.0290582962334156,NZ_CP022213.1
NZ_CP022243,Bacteria,0.166436210274696,NZ_CP022243.1,Bacteria,0.102027595043182,NZ_CP022243.1
NZ_CP022244,Bacteria,0.146412447094917,NZ_CP022244.1,Bacteria,0.0722140967845916,NZ_CP022244.1
NZ_CP022310,Bacteria,0.0298008080571889,NZ_CP022310.1,Bacteria,0.0170559454709291,NZ_CP022310.1
NZ_CP022319,Bacteria,0.0526346489787101,NZ_CP022319.2,Bacteria,0.0407061204314231,NZ_CP022319.2
NZ_CP022552,Bacteria,0.156657546758651,NZ_CP022552.2,Bacteria,0.0939488559961319,NZ_CP022552.2
NZ_CP022572,Bacteria,0.0657352209091186,NZ_CP022572.1,Bacteria,0.0521416813135147,NZ_CP022572.1
NZ_CP022582,Bacteria,0.104886077344417,NZ_CP022582.1,Bacteria,0.0907512083649635,NZ_CP022582.1
NZ_CP022594,Bacteria,0.173267558217048,NZ_CP022594.1,Bacteria,0.148299500346184,NZ_CP022594.1
NZ_CP022780,Bacteria,0.0366212129592895,NZ_CP022780.1,Bacteria,0.020245349034667,NZ_CP022780.1
NZ_CP022904,Bacteria,0.0835107490420341,NZ_CP022904.1,Bacteria,0.0765330269932746,NZ_CP022904.1
NZ_CP022919,Bacteria,0.0599267408251762,NZ_CP022919.1,Bacteria,0.0291342344135046,NZ_CP022919.1
NZ_CP022939,Bacteria,0.324505001306533,NZ_CP022939.1,Bacteria,0.329881072044372,NZ_CP022939.1
NZ_CP023011,Bacteria,0.0910108387470245,NZ_CP023011.2,Bacteria,0.0525066182017326,NZ_CP023011.2
NZ_CP023061,Bacteria,0.0338917151093483,NZ_CP023061.1,Bacteria,0.0246560890227556,NZ_CP023061.1
NZ_CP023276,Bacteria,0.0881209075450897,NZ_CP023276.1,Bacteria,0.0425913333892822,NZ_CP023276.1
NZ_CP023313,Bacteria,0.308094441890716,NZ_CP023313.2,Bacteria,0.293759196996689,NZ_CP023313.2
NZ_CP023341,Bacteria,0.0432236790657043,NZ_CP023341.1,Bacteria,0.0230271853506565,NZ_CP023341.1
NZ_CP023662,Bacteria,0.0134008741006255,NZ_CP023662.1,Bacteria,0.0075810072012245,NZ_CP023662.1
NZ_CP023677,Bacteria,0.17388704419136,NZ_CP023677.1,Bacteria,0.126526385545731,NZ_CP023677.1
NZ_CP023689,Bacteria,0.0440304987132549,NZ_CP023689.1,Bacteria,0.0226426180452108,NZ_CP023689.1
NZ_CP023691,Bacteria,0.0424048155546188,NZ_CP023691.1,Bacteria,0.0226560868322849,NZ_CP023691.1
NZ_CP023775,Bacteria,0.0367792695760726,NZ_CP023775.1,Bacteria,0.025068337097764,NZ_CP023775.1
NZ_CP023820,Bacteria,0.0302343014627695,NZ_CP023820.1,Bacteria,0.028413388878107,NZ_CP023820.1
NZ_CP023853,Bacteria,0.0262102000415325,NZ_CP023853.1,Bacteria,0.0177004225552082,NZ_CP023853.1
NZ_CP023861,Bacteria,0.0365386120975017,NZ_CP023861.1,Bacteria,0.0254089646041393,NZ_CP023861.1
NZ_CP024101,Bacteria,0.052177507430315,NZ_CP024101.1,Bacteria,0.0443071685731411,NZ_CP024101.1
NZ_CP024109,Bacteria,0.0420888774096965,NZ_CP024109.1,Bacteria,0.0372636541724205,NZ_CP024109.1
NZ_CP024868,Bacteria,0.0728451833128929,NZ_CP024868.1,Bacteria,0.0373731330037117,NZ_CP024868.1
NZ_CP025031,Bacteria,0.116242535412311,NZ_CP025031.1,Bacteria,0.107314296066761,NZ_CP025031.1
NZ_CP025086,Bacteria,0.0307787302881479,NZ_CP025086.1,Bacteria,0.0132583994418382,NZ_CP025086.1
NZ_CP025136,Bacteria,0.0393381789326667,NZ_CP025136.1,Bacteria,0.0261494014412164,NZ_CP025136.1
NZ_CP025317,Bacteria,0.0305081307888031,NZ_CP025317.1,Bacteria,0.0229433756321668,NZ_CP025317.1
NZ_CP025348,Bacteria,0.0054101808927953,NZ_CP025348.1,Bacteria,0.0015081596793606,NZ_CP025348.1
NZ_CP025351,Bacteria,0.00804556440562,NZ_CP025351.1,Bacteria,0.0039540003053843,NZ_CP025351.1
NZ_CP025354,Bacteria,0.0072079761885106,NZ_CP025354.1,Bacteria,0.0034835836850106,NZ_CP025354.1
NZ_CP025359,Bacteria,0.0072101061232388,NZ_CP025359.1,Bacteria,0.003605440724641,NZ_CP025359.1
NZ_CP025379,Bacteria,0.0053374064154922,NZ_CP025379.1,Bacteria,0.0012645059032365,NZ_CP025379.1
NZ_CP025384,Bacteria,0.0055502960458397,NZ_CP025384.1,Bacteria,0.0014563709264621,NZ_CP025384.1
NZ_CP025388,Bacteria,0.0075059155933558,NZ_CP025388.1,Bacteria,0.0041540479287505,NZ_CP025388.1
NZ_CP025491,Bacteria,0.0887746959924697,NZ_CP025491.2,Bacteria,0.0507827699184417,NZ_CP025491.2
NZ_CP025509,Bacteria,0.01496441103518,NZ_CP025509.1,Bacteria,0.0069157946854829,NZ_CP025509.1
NZ_CP025527,Bacteria,0.0062529370188713,NZ_CP025527.1,Bacteria,0.0018904375610873,NZ_CP025527.1
NZ_CP025537,Bacteria,0.181633830070495,NZ_CP025537.1,Bacteria,0.111586287617683,NZ_CP025537.1
NZ_CP025567,Bacteria,0.0441178679466247,NZ_CP025567.1,Bacteria,0.0321872979402542,NZ_CP025567.1
NZ_CP025604,Bacteria,0.0494302846491336,NZ_CP025604.1,Bacteria,0.029630234465003,NZ_CP025604.1
NZ_CP025605,Bacteria,0.0488451048731803,NZ_CP025605.1,Bacteria,0.0294723473489284,NZ_CP025605.1
NZ_CP025609,Bacteria,0.0117352763190865,NZ_CP025609.1,Bacteria,0.005923559423536,NZ_CP025609.1
NZ_CP025743,Bacteria,0.0525723733007907,NZ_CP025743.1,Bacteria,0.0356758423149585,NZ_CP025743.1
NZ_CP025827,Bacteria,0.0384748429059982,NZ_CP025827.1,Bacteria,0.0293914172798395,NZ_CP025827.1
NZ_CP025840,Bacteria,0.0327938124537467,NZ_CP025840.1,Bacteria,0.022592568770051,NZ_CP025840.1
NZ_CP025881,Bacteria,0.0369216650724411,NZ_CP025881.1,Bacteria,0.0285531282424926,NZ_CP025881.1
NZ_CP025916,Bacteria,0.0287371128797531,NZ_CP025916.1,Bacteria,0.0185683798044919,NZ_CP025916.1
NZ_CP026023,Bacteria,0.0630299150943756,NZ_CP026023.1,Bacteria,0.0343634188175201,NZ_CP026023.1
NZ_CP026046,Bacteria,0.0511214546859264,NZ_CP026046.1,Bacteria,0.0559317879378795,NZ_CP026046.1
NZ_CP026067,Bacteria,0.10705292969942,NZ_CP026067.1,Bacteria,0.0918418020009994,NZ_CP026067.1
NZ_CP026069,Bacteria,0.0895418375730514,NZ_CP026069.1,Bacteria,0.0670678988099098,NZ_CP026069.1
NZ_CP026089,Bacteria,0.0471928790211677,NZ_CP026089.2,Bacteria,0.0336801707744598,NZ_CP026089.2
NZ_CP026092,Bacteria,0.117747403681278,NZ_CP026092.2,Bacteria,0.105076737701893,NZ_CP026092.2
NZ_CP026114,Bacteria,0.0943208858370781,NZ_CP026114.1,Bacteria,0.0534760616719722,NZ_CP026114.1
NZ_CP026275,Bacteria,0.0499314554035663,NZ_CP026275.1,Bacteria,0.032010868191719,NZ_CP026275.1
NZ_CP026337,Bacteria,0.0464157983660697,NZ_CP026337.1,Bacteria,0.0316360145807266,NZ_CP026337.1
NZ_CP026344,Bacteria,0.0151579370722174,NZ_CP026344.1,Bacteria,0.0097189974039793,NZ_CP026344.1
NZ_CP026432,Bacteria,0.0058755292557179,NZ_CP026432.1,Bacteria,0.0023192008957266,NZ_CP026432.1
NZ_CP026463,Bacteria,0.0071964627131819,NZ_CP026463.1,Bacteria,0.0042395386844873,NZ_CP026463.1
NZ_CP026468,Bacteria,0.0060863583348691,NZ_CP026468.1,Bacteria,0.0016411347314715,NZ_CP026468.1
NZ_CP026469,Bacteria,0.0061800745315849,NZ_CP026469.1,Bacteria,0.0018637694884091,NZ_CP026469.1
NZ_CP026470,Bacteria,0.0067125060595571,NZ_CP026470.1,Bacteria,0.0035651652142405,NZ_CP026470.1
NZ_CP026491,Bacteria,0.030808076262474,NZ_CP026491.1,Bacteria,0.0247957278043031,NZ_CP026491.1
NZ_CP026531,Bacteria,0.0485052727162838,NZ_CP026531.1,Bacteria,0.0225707683712244,NZ_CP026531.1
NZ_CP026591,Phage,0.68839031457901,NZ_CP026591.1,Phage,0.744191944599152,NZ_CP026591.1
NZ_CP026621,Bacteria,0.0060579665005207,NZ_CP026621.1,Bacteria,0.0017745504155755,NZ_CP026621.1
NZ_CP026634,Bacteria,0.0055131278932094,NZ_CP026634.1,Bacteria,0.0018875234527513,NZ_CP026634.1
NZ_CP026660,Bacteria,0.0203950721770524,NZ_CP026660.1,Bacteria,0.0153174307197332,NZ_CP026660.1
